25
1.5,22.0
21.5,14.0
23.0,14.5
23.5,17.0
4.5,5.0
2.0,4.0
15.0,21.5
1.5,23.5
15.5,10.0
4.5,12.0
3.5,1.5
8.5,1.5
21.0,17.0
10.0,3.5
8.5,13.5
4.5,19.0
14.0,8.5
9.5,0.5
20.0,10.5
12.0,12.5
17.5,24.5
5.0,3.5
12.5,19.0
3.5,5.5
10.0,22.0
13.5,7.5
12.0,9.0
23.5,7.0
14.5,10.0
6.5,6.5
13.0,4.5
18.0,3.0
16.0,4.0
15.5,7.5
5.5,8.0
12.5,24.5
16.0,12.0
14.5,7.0
9.5,2.5
3.5,20.5
10.5,2.0
5.5,12.0
24.5,24.5
14.5,13.0
18.0,17.0
2.0,9.5
9.5,18.5
18.0,5.0
3.0,14.0
8.0,11.0
19.5,22.0
21.5,24.5
14.5,3.5
16.5,16.5
16.5,14.0
6.5,11.0
19.0,12.0
1.5,15.5
0.5,17.0
21.5,3.0
17.5,8.5
7.0,1.0
5.0,13.5
11.5,23.5
22.5,16.0
8.5,14.5
10.5,20.5
20.0,23.5
19.0,1.5
15.5,1.0
22.0,20.5
0.5,24.0
2.5,16.5
2.5,18.5
19.0,18.5
21.0,6.0
4.0,8.0
5.5,2.0
8.0,3.5
8.0,19.5
7.5,20.5
5.5,0.5
9.0,23.5
0.5,2.5
0.5,20.5
22.5,6.5
24.0,4.0
3.0,17.5
1.5,16.5
6.5,18.5
13.0,17.0
6.5,8.5
7.0,21.5
2.0,7.5
10.0,11.0
10.0,16.5
3.0,15.5
23.5,5.5
19.5,9.5
7.0,12.5
15.5,14.0
22.5,22.5
9.5,9.5
24.5,10.5
17.5,7.5
21.5,15.5
22.5,5.0
4.5,0.5
21.5,1.5
18.5,22.5
20.5,4.5
13.0,23.0
24.5,11.5
0.5,19.0
8.5,0.5
12.0,3.5
19.5,15.0
24.5,19.5
14.0,15.5
10.5,7.5
13.0,21.0
1.5,2.5
14.5,14.5
19.5,16.5
14.0,5.5
13.5,6.5
14.0,19.0
7.5,6.5
17.5,14.5
23.5,19.5
9.5,20.5
18.5,6.5
4.5,21.0
3.5,23.5
11.0,19.5
17.5,6.5
7.5,15.5
19.5,3.5
19.5,5.5
19.5,6.5
24.5,14.5
23.0,9.5
16.5,7.5
20.5,15.0
8.0,18.5
12.5,1.0
9.0,5.5
5.0,24.5
12.5,7.0
6.5,7.5
17.5,11.0
24.5,9.5
1.5,6.0
7.5,2.5
5.5,20.5
1.5,1.5
9.5,8.5
12.5,15.5
6.5,5.5
11.0,5.5
9.5,6.5
11.5,24.5
15.5,23.5
22.5,12.5
11.5,22.5
21.5,12.5
15.5,19.0
5.5,17.5
2.0,20.0
23.5,12.0
11.0,18.5
1.5,24.5
20.5,22.5
7.5,4.5
22.5,11.5
0.5,7.5
3.5,3.5
5.5,19.0
11.5,20.5
21.5,11.5
10.5,23.5
16.5,5.5
6.5,20.5
15.5,8.5
22.5,24.5
16.5,2.5
16.5,1.5
3.0,0.5
0.5,9.5
0.5,10.5
0.5,14.5
0.5,15.5
1.5,0.5
1.5,14.5
2.5,2.5
2.5,5.5
2.5,12.5
3.5,2.5
3.5,10.5
3.5,11.5
3.5,12.5
3.5,22.5
4.5,10.5
5.5,10.5
5.5,23.5
6.5,3.5
6.5,9.5
6.5,16.5
6.5,22.5
6.5,23.5
7.5,8.5
7.5,16.5
7.5,17.5
7.5,22.5
7.5,23.5
7.5,24.5
8.5,7.5
8.5,8.5
8.5,9.5
8.5,16.5
8.5,17.5
8.5,24.5
9.5,24.5
10.5,0.5
10.5,6.5
10.5,15.5
10.5,24.5
11.5,0.5
11.5,10.5
11.5,15.5
11.5,17.5
12.5,2.5
13.5,2.5
13.5,3.5
13.5,10.5
13.5,11.5
13.5,13.5
14.5,0.5
14.5,2.5
14.5,22.5
15.5,2.5
15.5,6.5
15.5,15.5
16.5,6.5
16.5,10.5
16.5,18.5
16.5,19.5
16.5,21.5
17.5,21.5
18.5,0.5
18.5,20.5
18.5,21.5
19.5,0.5
19.5,7.5
19.5,8.5
19.5,19.5
19.5,20.5
20.5,0.5
20.5,8.5
20.5,11.5
20.5,12.5
20.5,13.5
20.5,18.5
20.5,20.5
20.5,21.5
20.5,24.5
21.5,0.5
21.5,7.5
21.5,8.5
21.5,18.5
22.5,0.5
22.5,1.5
22.5,8.5
22.5,18.5
23.5,0.5
23.5,1.5
23.5,23.5
23.5,24.5
24.5,0.5
24.5,1.5
24.5,2.5
24.5,7.5
24.5,8.5
24.5,12.5
24.5,22.5
24.5,23.5
