16
7.5,13.5
12.0,0.5
1.0,11.0
14.0,12.0
5.0,12.5
14.0,14.5
10.5,3.5
9.0,7.5
11.0,5.0
15.5,15.5
9.5,6.5
14.5,0.5
15.0,3.0
6.5,5.0
3.5,3.5
8.5,6.5
12.0,3.5
12.5,9.0
12.5,5.0
7.5,6.5
1.5,8.5
15.5,6.0
4.0,15.0
7.5,4.0
4.5,6.5
3.5,12.5
0.5,0.5
0.5,1.5
0.5,2.5
0.5,12.5
0.5,13.5
0.5,14.5
0.5,15.5
1.5,0.5
1.5,1.5
1.5,2.5
1.5,3.5
1.5,4.5
2.5,0.5
2.5,1.5
2.5,2.5
2.5,7.5
2.5,8.5
3.5,0.5
3.5,1.5
3.5,8.5
3.5,9.5
3.5,10.5
4.5,8.5
4.5,9.5
4.5,10.5
5.5,9.5
5.5,10.5
6.5,0.5
6.5,1.5
6.5,2.5
6.5,9.5
6.5,10.5
7.5,0.5
7.5,1.5
7.5,2.5
7.5,9.5
7.5,10.5
8.5,0.5
8.5,1.5
8.5,2.5
8.5,3.5
8.5,8.5
8.5,9.5
8.5,10.5
8.5,11.5
8.5,12.5
9.5,0.5
9.5,1.5
9.5,2.5
9.5,3.5
9.5,11.5
9.5,12.5
9.5,13.5
9.5,14.5
9.5,15.5
10.5,1.5
10.5,2.5
10.5,12.5
10.5,13.5
10.5,14.5
10.5,15.5
11.5,1.5
12.5,1.5
12.5,7.5
13.5,1.5
13.5,9.5
14.5,10.5
