16
15.5,3.5
7.5,15.5
13.5,8.0
15.0,8.0
9.5,1.0
13.5,6.0
4.5,9.5
6.5,8.5
4.5,1.5
1.0,7.5
2.0,15.0
12.0,1.0
9.0,5.5
1.0,10.0
12.0,14.0
8.0,9.5
11.0,11.0
14.0,4.5
3.5,15.5
10.5,8.0
3.0,7.0
11.5,7.0
1.0,4.0
13.5,15.5
5.0,4.0
15.5,1.5
0.5,0.5
0.5,1.5
0.5,11.5
0.5,12.5
0.5,13.5
0.5,14.5
1.5,0.5
1.5,12.5
1.5,13.5
2.5,10.5
2.5,11.5
2.5,12.5
2.5,13.5
3.5,0.5
3.5,13.5
4.5,11.5
4.5,13.5
4.5,14.5
5.5,11.5
5.5,12.5
5.5,13.5
5.5,14.5
6.5,3.5
6.5,12.5
6.5,13.5
6.5,14.5
7.5,0.5
7.5,12.5
7.5,13.5
7.5,14.5
8.5,0.5
8.5,2.5
8.5,3.5
9.5,2.5
9.5,3.5
9.5,8.5
9.5,9.5
10.5,2.5
10.5,3.5
11.5,2.5
11.5,3.5
11.5,4.5
11.5,5.5
12.5,2.5
12.5,3.5
12.5,4.5
12.5,5.5
13.5,1.5
13.5,2.5
13.5,3.5
13.5,10.5
13.5,11.5
13.5,12.5
14.5,0.5
14.5,1.5
14.5,2.5
14.5,3.5
14.5,11.5
14.5,12.5
15.5,0.5
15.5,10.5
15.5,11.5
15.5,12.5
15.5,15.5
