16
4.0,12.0
1.5,5.5
15.5,1.5
7.5,5.5
3.0,5.5
15.5,10.5
8.0,13.0
15.5,7.5
9.5,15.5
15.5,14.5
7.0,15.0
7.5,4.5
3.0,0.5
11.0,4.0
15.0,8.5
12.5,1.5
1.5,8.5
7.0,8.5
14.5,1.5
10.0,14.5
15.5,5.5
14.5,15.0
3.5,4.5
4.5,2.5
6.0,4.0
0.5,8.0
2.5,8.0
15.5,12.5
10.5,15.5
1.5,0.5
7.0,11.0
1.5,15.5
2.0,4.5
2.5,1.5
8.5,15.5
13.5,0.5
1.0,12.5
12.5,12.5
5.5,13.5
4.5,6.0
11.5,6.5
9.0,10.5
14.0,3.0
6.5,2.5
7.5,7.5
4.5,0.5
2.5,12.5
5.0,10.0
1.5,14.0
15.0,6.5
0.5,5.0
3.5,9.5
13.5,6.5
9.0,4.5
5.5,14.5
11.5,14.5
5.5,1.5
15.5,2.5
12.5,5.0
2.5,11.5
3.0,13.5
8.5,6.0
10.5,11.5
3.0,3.5
11.0,10.0
11.5,12.5
10.5,8.5
1.5,1.5
8.5,9.0
13.5,5.0
12.0,11.5
14.5,5.5
15.0,0.5
0.5,6.5
4.5,4.0
13.0,10.5
14.5,7.5
0.5,0.5
0.5,1.5
0.5,2.5
0.5,3.5
0.5,9.5
0.5,10.5
0.5,11.5
0.5,14.5
1.5,2.5
1.5,3.5
2.5,2.5
2.5,10.5
2.5,14.5
3.5,7.5
3.5,8.5
3.5,14.5
3.5,15.5
4.5,14.5
4.5,15.5
5.5,0.5
5.5,6.5
5.5,7.5
5.5,8.5
6.5,0.5
6.5,5.5
6.5,6.5
6.5,9.5
7.5,0.5
7.5,3.5
7.5,6.5
8.5,0.5
9.5,0.5
9.5,2.5
9.5,3.5
9.5,11.5
10.5,0.5
10.5,1.5
10.5,2.5
10.5,7.5
10.5,12.5
11.5,0.5
12.5,0.5
12.5,14.5
13.5,8.5
13.5,9.5
13.5,14.5
13.5,15.5
14.5,4.5
14.5,9.5
14.5,10.5
14.5,11.5
14.5,12.5
14.5,13.5
15.5,4.5
