25
16.0,21.5
20.5,0.5
21.0,6.0
1.0,16.5
17.5,9.5
9.5,18.5
6.5,9.0
4.0,1.0
24.5,5.5
24.0,17.0
24.0,22.5
19.5,5.5
5.0,14.0
19.0,15.0
6.5,15.5
8.0,18.5
7.5,24.5
4.5,23.5
23.0,4.5
11.0,14.5
1.0,5.0
12.0,17.0
12.5,9.5
21.0,15.0
19.5,22.5
3.0,15.5
19.5,21.0
20.5,10.5
8.5,24.5
9.5,8.5
4.0,16.5
22.0,3.5
6.5,6.0
3.0,8.0
11.0,6.0
0.5,22.0
5.5,24.5
22.5,12.0
9.5,17.0
18.5,2.5
15.0,18.5
14.5,9.0
0.5,15.5
24.0,2.0
7.0,0.5
0.5,24.0
24.0,23.5
6.5,24.0
17.5,24.0
19.5,19.0
7.5,1.5
18.5,20.0
2.0,9.5
8.5,16.0
22.5,21.5
3.0,14.5
23.5,7.5
17.0,12.5
3.0,11.0
1.5,13.0
19.0,10.5
20.5,22.0
7.5,3.5
8.5,9.5
15.0,11.5
11.0,22.5
12.5,0.5
8.0,20.0
1.5,15.5
2.0,3.5
20.0,8.0
13.5,7.0
7.0,11.0
12.5,3.0
15.0,3.0
1.5,24.5
0.5,14.5
23.5,13.5
6.5,18.5
12.5,8.5
10.0,21.0
21.5,21.0
24.5,10.5
16.5,19.5
2.0,21.5
10.0,13.5
14.5,1.0
17.5,14.5
17.5,15.5
4.0,17.5
16.5,8.5
12.5,24.5
18.0,11.5
10.0,24.5
13.5,24.5
13.5,21.5
14.5,24.5
14.5,23.5
8.5,11.5
16.5,20.5
4.5,22.5
6.5,7.5
8.0,23.0
24.0,20.5
21.0,19.5
16.5,11.5
11.0,15.5
6.5,2.0
23.0,15.5
20.5,12.0
18.5,13.5
3.5,21.5
19.5,6.5
18.5,17.0
11.5,4.5
2.5,1.5
20.5,16.5
4.5,12.0
12.0,11.0
4.5,10.5
17.5,16.5
11.5,24.0
13.5,11.5
18.5,3.5
20.5,2.5
12.5,5.5
13.5,17.0
11.0,12.5
16.5,4.5
6.5,17.0
10.5,10.5
1.5,14.5
9.5,5.5
13.0,18.5
24.5,19.5
14.5,5.0
14.0,13.5
5.5,17.5
9.5,15.5
22.5,1.5
13.5,20.5
6.5,22.5
24.5,4.5
3.5,20.5
3.0,2.5
10.5,17.0
3.5,13.5
6.5,3.5
4.0,19.5
20.0,24.0
16.5,7.0
19.5,1.0
14.5,10.5
18.0,7.5
0.5,0.5
13.5,1.5
11.5,8.0
8.0,6.5
19.5,11.5
16.5,10.5
10.5,19.5
0.5,20.5
11.0,0.5
3.5,24.5
6.5,13.0
17.0,13.5
1.5,0.5
21.5,8.5
20.5,18.5
2.5,0.5
22.0,22.5
15.5,20.0
12.5,21.5
24.0,9.5
22.5,0.5
21.5,10.5
9.5,4.5
12.5,13.0
3.0,18.5
23.5,11.5
4.0,9.5
8.5,8.5
9.0,3.5
3.5,23.5
16.5,24.5
22.5,17.0
8.5,17.5
24.5,8.5
0.5,6.5
0.5,7.5
0.5,8.5
0.5,9.5
0.5,10.5
0.5,11.5
0.5,17.5
0.5,19.5
1.5,10.5
1.5,11.5
1.5,17.5
1.5,22.5
1.5,23.5
2.5,6.5
2.5,17.5
3.5,3.5
3.5,6.5
3.5,12.5
4.5,2.5
4.5,3.5
4.5,4.5
4.5,5.5
4.5,21.5
5.5,1.5
5.5,2.5
5.5,3.5
5.5,4.5
5.5,5.5
5.5,10.5
5.5,20.5
5.5,21.5
5.5,23.5
6.5,14.5
6.5,19.5
6.5,21.5
7.5,12.5
7.5,13.5
7.5,14.5
7.5,16.5
7.5,17.5
7.5,21.5
8.5,1.5
8.5,12.5
9.5,0.5
9.5,1.5
9.5,11.5
9.5,12.5
9.5,23.5
10.5,1.5
10.5,2.5
10.5,3.5
10.5,7.5
11.5,1.5
11.5,2.5
11.5,19.5
12.5,1.5
12.5,19.5
12.5,23.5
14.5,6.5
14.5,15.5
14.5,16.5
14.5,17.5
15.5,0.5
15.5,5.5
15.5,6.5
15.5,13.5
15.5,14.5
15.5,15.5
15.5,16.5
15.5,22.5
16.5,0.5
16.5,14.5
16.5,15.5
16.5,16.5
16.5,18.5
16.5,22.5
17.5,0.5
17.5,1.5
17.5,4.5
17.5,5.5
17.5,10.5
17.5,18.5
17.5,19.5
17.5,22.5
18.5,0.5
18.5,1.5
18.5,4.5
18.5,5.5
18.5,6.5
18.5,8.5
18.5,18.5
18.5,22.5
19.5,4.5
19.5,9.5
19.5,13.5
19.5,17.5
20.5,9.5
20.5,17.5
21.5,0.5
21.5,1.5
21.5,2.5
21.5,9.5
21.5,12.5
21.5,17.5
21.5,18.5
21.5,23.5
22.5,6.5
22.5,9.5
22.5,18.5
22.5,19.5
22.5,20.5
22.5,23.5
22.5,24.5
23.5,5.5
23.5,21.5
23.5,24.5
24.5,0.5
24.5,11.5
24.5,13.5
24.5,14.5
24.5,18.5
24.5,24.5
