25
7.5,5.0
20.5,19.0
17.0,24.0
14.0,11.0
17.5,0.5
0.5,14.5
9.0,19.0
19.5,15.0
7.5,12.0
24.5,9.5
10.0,10.5
2.0,16.5
21.0,22.5
2.0,21.5
11.0,20.5
13.0,8.0
15.0,8.0
20.0,12.0
3.0,12.0
16.5,1.0
6.5,20.5
20.5,9.0
23.5,22.5
4.0,24.0
20.5,21.0
13.0,13.5
14.5,21.0
14.5,2.5
4.5,20.5
22.5,24.0
14.5,3.5
6.5,11.5
20.5,15.5
23.5,15.5
13.5,3.0
9.0,14.0
6.5,4.5
17.5,16.5
23.5,4.5
21.5,4.0
13.5,12.5
11.5,6.0
24.0,1.5
11.0,23.5
9.0,7.5
19.5,2.0
2.5,1.5
11.5,4.5
11.5,24.5
1.5,5.0
14.0,24.0
4.5,19.0
18.5,10.0
13.5,9.5
21.5,7.0
10.5,17.5
16.0,9.5
15.5,18.5
5.0,5.5
2.5,4.5
11.0,3.0
24.5,17.5
0.5,0.5
0.5,4.5
0.5,5.5
0.5,18.5
0.5,19.5
0.5,21.5
0.5,22.5
1.5,19.5
3.5,3.5
3.5,4.5
3.5,5.5
3.5,6.5
3.5,7.5
3.5,17.5
3.5,18.5
4.5,17.5
4.5,21.5
4.5,22.5
5.5,0.5
5.5,22.5
6.5,0.5
6.5,8.5
6.5,9.5
6.5,10.5
6.5,15.5
6.5,16.5
6.5,17.5
6.5,22.5
7.5,0.5
7.5,1.5
7.5,2.5
7.5,8.5
7.5,9.5
7.5,15.5
7.5,16.5
7.5,17.5
7.5,20.5
7.5,21.5
7.5,22.5
8.5,2.5
8.5,5.5
8.5,16.5
8.5,20.5
8.5,23.5
9.5,4.5
9.5,5.5
10.5,8.5
10.5,14.5
10.5,15.5
10.5,22.5
11.5,8.5
11.5,14.5
11.5,15.5
11.5,16.5
12.5,0.5
12.5,14.5
12.5,15.5
12.5,16.5
12.5,17.5
12.5,20.5
13.5,14.5
13.5,15.5
13.5,16.5
14.5,0.5
14.5,1.5
14.5,16.5
15.5,1.5
15.5,2.5
15.5,3.5
15.5,12.5
15.5,13.5
15.5,14.5
15.5,16.5
15.5,22.5
16.5,2.5
16.5,6.5
16.5,7.5
16.5,8.5
16.5,11.5
16.5,14.5
16.5,16.5
17.5,6.5
17.5,7.5
17.5,8.5
18.5,6.5
18.5,7.5
18.5,14.5
18.5,20.5
18.5,22.5
18.5,24.5
19.5,24.5
20.5,10.5
21.5,12.5
21.5,13.5
21.5,14.5
21.5,15.5
21.5,16.5
21.5,21.5
21.5,24.5
22.5,7.5
22.5,8.5
22.5,14.5
24.5,21.5
24.5,22.5
