16
10.5,15.5
8.5,12.0
4.5,12.0
14.5,15.5
13.0,2.0
7.5,11.0
10.0,1.0
10.5,9.5
8.5,15.5
10.0,7.0
1.0,1.0
2.0,11.5
6.5,3.5
2.0,9.0
15.5,4.5
10.0,3.5
13.5,4.0
14.5,2.0
11.0,14.5
2.5,14.5
6.0,14.5
6.5,1.0
8.5,10.5
11.5,15.5
6.5,9.5
6.0,7.0
6.5,5.5
9.5,15.0
13.5,5.5
9.5,5.5
4.0,5.5
13.5,7.0
14.5,7.5
12.5,15.5
14.5,6.0
1.0,13.5
4.5,9.5
8.5,5.5
14.0,13.0
5.5,5.5
7.5,15.5
3.0,12.5
12.0,9.5
14.0,11.5
4.5,3.0
15.5,11.5
5.5,1.5
12.5,12.5
12.5,14.5
10.5,5.0
9.5,12.5
14.5,4.5
8.0,6.5
11.5,3.5
3.0,1.0
6.5,10.5
1.0,7.0
8.0,13.5
3.5,14.5
12.5,8.0
7.5,0.5
15.5,1.5
7.5,5.5
3.5,6.5
15.5,2.5
9.5,2.5
7.5,7.5
11.5,13.0
11.5,1.0
0.5,15.5
6.5,4.5
8.5,14.5
11.5,8.5
6.5,13.5
5.5,0.5
3.5,4.0
12.0,4.5
0.5,2.5
0.5,3.5
0.5,5.5
0.5,14.5
1.5,2.5
1.5,3.5
1.5,5.5
1.5,15.5
2.5,2.5
2.5,3.5
3.5,2.5
4.5,0.5
4.5,15.5
5.5,2.5
5.5,11.5
5.5,15.5
6.5,2.5
6.5,15.5
7.5,1.5
7.5,2.5
8.5,0.5
8.5,1.5
8.5,2.5
8.5,3.5
8.5,9.5
9.5,9.5
9.5,10.5
9.5,13.5
10.5,13.5
12.5,0.5
12.5,5.5
12.5,6.5
12.5,10.5
12.5,11.5
13.5,9.5
13.5,10.5
13.5,14.5
14.5,8.5
14.5,9.5
14.5,10.5
14.5,14.5
15.5,0.5
15.5,6.5
15.5,7.5
15.5,8.5
15.5,9.5
15.5,10.5
15.5,13.5
15.5,14.5
